payment_id,account_id,payment_date,amount,payment_type,or_ar_number,raw_remark
925,Buenaflor2_90,2022-01-17,5400.0,Installment,,
926,Buenaflor2_90,2022-04-06,5400.0,Installment,,
927,Buenaflor2_90,2022-07-09,5400.0,Installment,,
928,Buenaflor2_90,2022-12-27,5400.0,Installment,,
929,Buenaflor2_90,2024-12-07,-39700.0,Refund,,"refunded: 39,700 (12/7/2024)"
930,Buenaflor2_91,2020-11-07,28000.0,Installment,,
931,Buenaflor2_91,2020-12-05,8100.0,Installment,,
932,Buenaflor2_91,2021-03-11,16200.0,Installment,,
933,Buenaflor2_91,2021-07-05,16200.0,Installment,,
934,Buenaflor2_91,2022-05-16,15000.0,Installment,,
935,Buenaflor2_91,2022-06-07,8200.0,Installment,,
936,Buenaflor2_96,2020-12-01,10000.0,Installment,,
937,Buenaflor2_98,2021-05-29,2000.0,Installment,,
938,Buenaflor2_98,2022-04-09,10000.0,Installment,,
939,Buenaflor2_98,2022-04-09,3400.0,Installment,,
940,Buenaflor2_99,2020-09-16,15000.0,Installment,,
941,Buenaflor2_99,2021-08-06,15600.0,Installment,,
942,Buenaflor2_102,2020-09-21,10000.0,Installment,,
943,Buenaflor2_102,2020-12-29,11600.0,Installment,,
944,Buenaflor2_103,2020-10-20,45600.0,Installment,,
945,Buenaflor2_103,2020-11-16,15000.0,Installment,,
946,Buenaflor2_104,2020-09-09,15000.0,Installment,,
947,Buenaflor2_104,2020-11-02,5200.0,Installment,,
948,Buenaflor2_104,2021-01-28,5400.0,Installment,,
949,Buenaflor2_104,2021-03-04,5400.0,Installment,,
950,Buenaflor2_104,2021-05-19,5200.0,Installment,,
951,Buenaflor2_104,2021-09-25,5200.0,Installment,,
952,Buenaflor2_104,2021-11-25,5100.0,Installment,,
953,Buenaflor2_104,2022-02-16,5200.0,Installment,,
954,Buenaflor2_104,2022-12-15,5200.0,Installment,,
955,Buenaflor3_3,2023-06-26,9000.0,Installment,,
956,Buenaflor3_3,2023-12-11,19000.0,Installment,,
957,Buenaflor3_3,2024-03-19,24000.0,Installment,,
958,Buenaflor3_3,2024-06-11,7000.0,Installment,,
959,Buenaflor3_3,2024-07-15,10000.0,Installment,,
960,Buenaflor3_3,2024-08-09,13000.0,Installment,,
961,Buenaflor3_3,2024-08-27,8000.0,Installment,,
962,Buenaflor3_3,2024-10-28,10000.0,Installment,,
963,Buenaflor3_3,2024-12-12,15000.0,Installment,,
964,Buenaflor3_3,2025-01-13,11000.0,Installment,,
965,Buenaflor3_3,2025-02-17,10000.0,Installment,,
966,Buenaflor3_3,2025-04-28,9200.0,Installment,,
967,Buenaflor3_3,,500.0,DAS Fee,,DAS
968,Buenaflor3_4,2024-06-28,19000.0,Installment,,
969,Buenaflor3_4,2025-02-01,50000.0,Installment,,
970,Buenaflor3_4,2025-02-17,50000.0,Installment,,
971,Buenaflor3_4,2025-03-13,30000.0,Installment,,
972,Buenaflor3_4,2025-07-22,50000.0,Installment,,
973,Buenaflor3_4,2025-07-22,37000.0,Installment,,
974,Buenaflor3_4,,1500.0,DAS Fee,,DAS
975,Buenaflor3_5,2024-04-16,9600.0,Installment,,
976,Buenaflor3_5,2024-07-17,28800.0,Installment,,
977,Buenaflor3_5,2024-10-17,19200.0,Installment,,
978,Buenaflor3_5,2024-11-12,19200.0,Installment,,
979,Buenaflor3_5,2025-02-28,9600.0,Installment,,
980,Buenaflor3_5,2025-03-27,19200.0,Installment,,
981,Buenaflor3_5,2025-05-30,19200.0,Installment,,
982,Buenaflor3_5,2025-07-31,9600.0,Installment,,
983,Buenaflor3_5,2025-09-02,10000.0,Installment,,
984,Buenaflor3_5,2025-09-22,19200.0,Installment,,
985,Buenaflor3_5,2025-12-02,10000.0,Installment,,
986,Buenaflor3_5,2026-03-05,9600.0,Installment,,
987,Buenaflor3_6,2023-11-15,28000.0,Installment,,
988,Buenaflor3_6,2024-10-03,10000.0,Installment,,
989,Buenaflor3_6,2024-11-07,10000.0,Installment,,
990,Buenaflor3_6,2025-02-06,10000.0,Installment,,
991,Buenaflor3_6,2025-04-10,32000.0,Installment,,
992,Buenaflor3_6,,1000.0,DAS Fee,,DAS
993,Buenaflor3_7,2025-11-03,36000.0,Installment,,
994,Buenaflor3_7,,1500.0,DAS Fee,,DAS
995,Buenaflor3_7,2026-07-08,12000.0,Installment,,
996,Buenaflor3_8,2023-07-25,5000.0,Installment,,
997,Buenaflor3_8,2023-10-17,8000.0,Installment,,
998,Buenaflor3_8,2024-01-08,10500.0,Installment,,
999,Buenaflor3_8,2024-02-14,10000.0,Installment,,
1000,Buenaflor3_8,2024-04-19,8500.0,Installment,,
1001,Buenaflor3_8,2024-07-22,15000.0,Installment,,
1002,Buenaflor3_8,2025-02-19,7000.0,Installment,,
1003,Buenaflor3_8,2025-11-05,7000.0,Installment,,
1004,Buenaflor3_9,2021-09-03,10000.0,Installment,,
1005,Buenaflor3_9,2022-01-18,25000.0,Installment,,
1006,Buenaflor3_9,2022-02-25,15000.0,Installment,,
1007,Buenaflor3_9,2022-03-11,10000.0,Installment,,
1008,Buenaflor3_9,,1500.0,DAS Fee,,DAS
1009,Buenaflor3_9,,15000.0,Titling Fee,,individual title
1010,Buenaflor3_10,2023-04-29,45000.0,Installment,,
1011,Buenaflor3_10,2025-10-07,15000.0,Installment,,
1012,Buenaflor3_11,2024-04-30,20000.0,Installment,,
1013,Buenaflor3_11,2024-06-10,20000.0,Installment,,
1014,Buenaflor3_11,2024-06-19,5000.0,Installment,,
1015,Buenaflor3_11,2024-08-15,235000.0,Installment,,
1016,Buenaflor3_12,2023-07-10,17238.0,Installment,,
1017,Buenaflor3_12,2024-01-05,6000.0,Installment,,
1018,Buenaflor3_12,2024-05-10,15000.0,Installment,,
1019,Buenaflor3_12,2024-09-20,5000.0,Installment,,
1020,Buenaflor3_13,2022-05-30,9700.0,Installment,,
1021,Buenaflor3_13,2022-07-04,9700.0,Installment,,
1022,Buenaflor3_13,2022-08-08,9700.0,Installment,,
1023,Buenaflor3_13,2022-09-08,9700.0,Installment,,
1024,Buenaflor3_13,2022-10-17,9700.0,Installment,,
1025,Buenaflor3_13,2023-03-23,9700.0,Installment,,
1026,Buenaflor3_13,2023-05-08,5000.0,Installment,,
1027,Buenaflor3_13,2023-06-30,3000.0,Installment,,
1028,Buenaflor3_13,2025-05-29,35000.0,Installment,,
1029,Buenaflor3_13,2025-05-30,15000.0,Installment,,
1030,Buenaflor3_14,2021-11-03,10000.0,Installment,,
1031,Buenaflor3_14,2022-01-17,329000.0,Installment,,
1032,Buenaflor3_14,2022-02-02,226000.0,Installment,,
1033,Buenaflor3_15,2022-12-06,5000.0,Installment,,
1034,Buenaflor3_15,2023-01-18,5000.0,Installment,,
1035,Buenaflor3_15,2023-07-21,10000.0,Installment,,
1036,Buenaflor3_15,2023-10-24,5000.0,Installment,,
1037,Buenaflor3_15,2024-01-25,10000.0,Installment,,
1038,Buenaflor3_15,2024-01-25,10000.0,Installment,,
1039,Buenaflor3_16,2025-01-05,20000.0,Installment,,
1040,Buenaflor3_16,2026-01-05,6000.0,Installment,,
1041,Buenaflor3_16,2026-02-13,6000.0,Installment,,
1042,Buenaflor3_16,2026-03-07,6000.0,Installment,,
1043,Buenaflor3_16,2026-04-01,6000.0,Installment,,
1044,Buenaflor3_16,2026-07-14,6000.0,Installment,,
1045,Buenaflor3_16,2026-08-08,6000.0,Installment,,
1046,Buenaflor3_17,2021-10-16,10000.0,Installment,,
1047,Buenaflor3_17,,500.0,DCS Fee,,DCS
1048,Buenaflor3_17,2021-12-18,10000.0,Installment,,
1049,Buenaflor3_17,2022-03-15,15000.0,Installment,,
1050,Buenaflor3_18,2022-09-28,3000.0,Installment,,
1051,Buenaflor3_18,2022-10-29,4000.0,Installment,,
1052,Buenaflor3_18,2023-01-31,3000.0,Installment,,
1053,Buenaflor3_18,2023-03-30,3000.0,Installment,,
1054,Buenaflor3_18,2023-04-27,3000.0,Installment,,
1055,Buenaflor3_18,2023-06-29,3000.0,Installment,,
1056,Buenaflor3_18,2023-08-30,3000.0,Installment,,
1057,Buenaflor3_18,2024-12-06,1500.0,Installment,,
1058,Buenaflor3_18,2025-04-25,2000.0,Installment,,
1059,Buenaflor3_18,2026-05-05,2000.0,Installment,,
1060,Buenaflor3_19,2024-01-11,5000.0,Installment,,
1061,Buenaflor3_19,2024-04-04,10000.0,Installment,,
1062,Buenaflor3_19,2024-09-03,5000.0,Installment,,
1063,Buenaflor3_19,2025-03-21,4000.0,Installment,,
1064,Buenaflor3_19,2025-10-06,3000.0,Installment,,
1065,Buenaflor3_19,2026-08-31,3000.0,Installment,,
1066,Buenaflor3_20,2021-09-20,11000.0,Installment,,
1067,Buenaflor3_20,2021-11-11,11000.0,Installment,,
1068,Buenaflor3_20,2021-11-22,10000.0,Installment,,
1069,Buenaflor3_20,2023-01-30,100000.0,Installment,,
1070,Buenaflor3_20,2023-03-30,74200.0,Installment,,
1071,Buenaflor3_20,,1000.0,DAS Fee,,DAS
1072,Buenaflor3_21,2023-03-04,6000.0,Installment,,
1073,Buenaflor3_21,2023-05-25,5000.0,Installment,,
1074,Buenaflor3_21,2023-11-15,10000.0,Installment,,
1075,Buenaflor3_21,2024-01-04,10000.0,Installment,,
1076,Buenaflor3_21,2024-01-04,10000.0,Installment,,
1077,Buenaflor3_21,2024-05-23,10000.0,Installment,,
1078,Buenaflor3_22,2023-03-29,35000.0,Installment,,
1079,Buenaflor3_22,2023-05-31,15000.0,Installment,,
1080,Buenaflor3_22,2023-08-11,10000.0,Installment,,
1081,Buenaflor3_22,2023-10-12,15000.0,Installment,,
1082,Buenaflor3_22,2023-12-13,15000.0,Installment,,
1083,Buenaflor3_22,2024-03-12,15000.0,Installment,,
1084,Buenaflor3_22,2024-04-29,30000.0,Installment,,
1085,Buenaflor3_22,2024-06-11,15000.0,Installment,,
1086,Buenaflor3_22,2024-07-23,30000.0,Installment,,
1087,Buenaflor3_22,2024-10-18,35000.0,Installment,,
1088,Buenaflor3_22,2025-03-27,50000.0,Installment,,
1089,Buenaflor3_22,2025-03-27,16100.0,Installment,,
1090,Buenaflor3_22,2025-06-11,20000.0,Installment,,
1091,Buenaflor3_22,2025-06-30,15000.0,Installment,,
1092,Buenaflor3_22,2025-07-30,35048.0,Installment,,
1093,Buenaflor3_22,,1500.0,DAS Fee,,DAS
1094,Buenaflor3_23,2022-06-24,3000.0,Installment,,
1095,Buenaflor3_23,2022-07-23,6700.0,Installment,,
1096,Buenaflor3_23,2022-09-28,4850.0,Installment,,
1097,Buenaflor3_23,2022-10-29,4800.0,Installment,,
1098,Buenaflor3_23,2022-11-29,4850.0,Installment,,
1099,Buenaflor3_23,2022-12-06,9700.0,Installment,,
1100,Buenaflor3_23,2023-01-04,4800.0,Installment,,
1101,Buenaflor3_23,2023-02-07,4850.0,Installment,,
1102,Buenaflor3_23,2023-03-03,4800.0,Installment,,
1103,Buenaflor3_23,2023-04-03,4850.0,Installment,,
1104,Buenaflor3_23,2023-05-10,4850.0,Installment,,
1105,Buenaflor3_23,2023-06-08,4850.0,Installment,,
1106,Buenaflor3_23,2023-07-04,4850.0,Installment,,
1107,Buenaflor3_23,2023-08-05,4850.0,Installment,,
1108,Buenaflor3_23,2023-09-12,4850.0,Installment,,
1109,Buenaflor3_23,2024-01-19,4850.0,Installment,,
1110,Buenaflor3_23,2024-03-15,4850.0,Installment,,
1111,Buenaflor3_23,2023-12-04,9700.0,Installment,,
1112,Buenaflor3_23,2024-07-24,4850.0,Installment,,
1113,Buenaflor3_23,2025-02-24,60000.0,Installment,,
1114,Buenaflor3_23,2025-06-30,12900.0,Installment,,
1115,Buenaflor3_23,,2095.0,DAS Fee,,DAS
1116,Buenaflor3_25,2026-06-20,35000.0,Installment,,
1117,Buenaflor3_26,2025-07-28,5040.0,Installment,,
1118,Buenaflor3_26,2025-08-27,5040.0,Installment,,
1119,Buenaflor3_26,,600.0,DCS Fee,,DCS
1120,Buenaflor3_26,2025-09-29,5040.0,Installment,,
1121,Buenaflor3_26,2025-11-04,5040.0,Installment,,
1122,Buenaflor3_26,2025-11-29,5040.0,Installment,,
1123,Buenaflor3_26,2026-01-06,5040.0,Installment,,
1124,Buenaflor3_26,2026-01-26,5040.0,Installment,,
1125,Buenaflor3_26,2026-02-23,5040.0,Installment,,
1126,Buenaflor3_26,2026-03-24,5040.0,Installment,,
1127,Buenaflor3_26,2026-04-28,5040.0,Installment,,
1128,Buenaflor3_26,2026-05-26,5040.0,Installment,,
1129,Buenaflor3_26,2026-06-27,5040.0,Installment,,
1130,Buenaflor3_26,2026-07-22,5040.0,Installment,,
1131,Buenaflor3_26,2026-08-24,5040.0,Installment,,
1132,Buenaflor3_27,2025-07-28,5040.0,Installment,,
1133,Buenaflor3_27,2025-08-27,5040.0,Installment,,
1134,Buenaflor3_27,,600.0,DCS Fee,,DCS
1135,Buenaflor3_27,2025-09-29,5040.0,Installment,,
1136,Buenaflor3_27,2025-11-04,5040.0,Installment,,
1137,Buenaflor3_27,2025-11-29,5040.0,Installment,,
1138,Buenaflor3_27,2026-01-06,5040.0,Installment,,
1139,Buenaflor3_27,2026-01-26,5040.0,Installment,,
1140,Buenaflor3_27,2026-02-23,5040.0,Installment,,
1141,Buenaflor3_27,2026-03-24,5040.0,Installment,,
1142,Buenaflor3_27,2026-04-28,5040.0,Installment,,
1143,Buenaflor3_27,2026-05-26,5040.0,Installment,,
1144,Buenaflor3_27,2026-06-27,5040.0,Installment,,
1145,Buenaflor3_27,2026-07-22,5040.0,Installment,,
1146,Buenaflor3_27,2026-08-24,5040.0,Installment,,
1147,Buenaflor3_28,2022-09-30,11500.0,Installment,,
1148,Buenaflor3_28,2023-04-22,50000.0,Installment,,
1149,Buenaflor3_30,2022-06-23,35000.0,Installment,,
1150,Buenaflor3_30,2022-11-03,20000.0,Installment,,
1151,Buenaflor3_30,,50000.0,Installment,,1/9//2024
1152,Buenaflor3_30,2023-12-13,25000.0,Installment,,
1153,Buenaflor3_30,2023-12-02,40000.0,Installment,,
1154,Buenaflor3_30,2024-02-19,32384.0,Installment,,
1155,Buenaflor3_30,2024-03-11,50000.0,Installment,,
1156,Buenaflor3_30,2024-05-20,150000.0,Installment,,
1157,Buenaflor3_30,2024-06-14,50000.0,Installment,,
1158,Buenaflor3_30,2024-06-27,50000.0,Installment,,
1159,Buenaflor3_30,,6800.0,DAS Fee,,DAS
1160,Buenaflor3_31,2021-08-05,20000.0,Installment,,
1161,Buenaflor3_31,2021-09-06,10000.0,Installment,,
1162,Buenaflor3_31,2021-12-09,10000.0,Installment,,
1163,Buenaflor3_31,2022-02-10,10000.0,Installment,,
1164,Buenaflor3_31,2022-05-27,10000.0,Installment,,
1165,Buenaflor3_31,2022-08-02,10000.0,Installment,,
1166,Buenaflor3_31,2022-10-04,10000.0,Installment,,
1167,Buenaflor3_31,2023-01-03,5000.0,Installment,,
1168,Buenaflor3_31,2023-04-05,10000.0,Installment,,
1169,Buenaflor3_31,2023-07-06,5000.0,Installment,,
1170,Buenaflor3_31,2023-08-08,10000.0,Installment,,
1171,Buenaflor3_31,2023-11-04,15000.0,Installment,,
1172,Buenaflor3_31,2024-02-15,5000.0,Installment,,
1173,Buenaflor3_31,2024-04-11,5000.0,Installment,,
1174,Buenaflor3_31,2024-06-11,5000.0,Installment,,
1175,Buenaflor3_31,2024-09-25,5000.0,Installment,,
1176,Buenaflor3_31,2024-11-06,5000.0,Installment,,
1177,Buenaflor3_31,2025-01-08,10000.0,Installment,,
1178,Buenaflor3_31,2025-03-07,5000.0,Installment,,
1179,Buenaflor3_31,2025-05-06,5000.0,Installment,,
1180,Buenaflor3_31,2025-06-09,10000.0,Installment,,
1181,Buenaflor3_31,2025-07-15,5000.0,Installment,,
1182,Buenaflor3_31,2025-08-12,5500.0,Installment,,
1183,Buenaflor3_31,2025-10-14,5000.0,Installment,,
1184,Buenaflor3_31,2025-11-10,20370.0,Installment,,
1185,Buenaflor3_31,,1500.0,DAS Fee,,DAS
1186,Buenaflor3_32,2021-10-13,9700.0,Installment,,
1187,Buenaflor3_32,2021-11-17,9700.0,Installment,,
1188,Buenaflor3_32,2022-01-03,9700.0,Installment,,
1189,Buenaflor3_32,2022-01-27,9700.0,Installment,,
1190,Buenaflor3_32,2022-03-02,9700.0,Installment,,
1191,Buenaflor3_32,2022-03-31,9700.0,Installment,,
1192,Buenaflor3_32,2022-05-20,9700.0,Installment,,
1193,Buenaflor3_32,2022-06-07,9700.0,Installment,,
1194,Buenaflor3_32,2022-07-18,9700.0,Installment,,
1195,Buenaflor3_32,2022-09-19,9700.0,Installment,,
1196,Buenaflor3_32,2022-11-17,9700.0,Installment,,
1197,Buenaflor3_32,2022-11-22,9700.0,Installment,,
1198,Buenaflor3_32,2023-01-09,9700.0,Installment,,
1199,Buenaflor3_32,2023-02-06,9700.0,Installment,,
1200,Buenaflor3_32,2023-04-12,9700.0,Installment,,
1201,Buenaflor3_32,2023-07-31,9700.0,Installment,,
1202,Buenaflor3_32,2023-12-28,19400.0,Installment,,
1203,Buenaflor3_32,2024-03-18,9700.0,Installment,,
1204,Buenaflor3_32,2024-04-03,10000.0,Installment,,
1205,Buenaflor3_32,2024-10-05,5000.0,Installment,,
1206,Buenaflor3_32,2024-10-17,10000.0,Installment,,
1207,Buenaflor3_32,2024-12-10,10000.0,Installment,,
1208,Buenaflor3_32,2025-02-12,10000.0,Installment,,
1209,Buenaflor3_32,2025-04-14,10000.0,Installment,,
1210,Buenaflor3_32,2025-04-23,15000.0,Installment,,
1211,Buenaflor3_32,2025-06-23,5000.0,Installment,,
1212,Buenaflor3_32,2025-10-06,42100.0,Installment,,
1213,Buenaflor3_32,2025-10-25,62000.0,Installment,,
1214,Buenaflor3_33,2021-11-16,9700.0,Installment,,
1215,Buenaflor3_33,2021-12-20,9700.0,Installment,,
1216,Buenaflor3_33,2022-01-17,9700.0,Installment,,
1217,Buenaflor3_33,2022-02-22,10000.0,Installment,,
1218,Buenaflor3_33,2022-03-17,10000.0,Installment,,
1219,Buenaflor3_33,2022-04-20,10000.0,Installment,,
1220,Buenaflor3_33,2022-05-18,10000.0,Installment,,
1221,Buenaflor3_33,2022-06-21,10000.0,Installment,,
1222,Buenaflor3_33,2022-07-19,10000.0,Installment,,
1223,Buenaflor3_33,2022-08-19,10000.0,Installment,,
1224,Buenaflor3_33,2022-09-30,10000.0,Installment,,
1225,Buenaflor3_33,2022-10-21,10000.0,Installment,,
1226,Buenaflor3_33,2022-11-22,11000.0,Installment,,
1227,Buenaflor3_33,2023-12-30,11000.0,Installment,,
1228,Buenaflor3_33,2023-01-21,11000.0,Installment,,
1229,Buenaflor3_33,2023-03-01,50000.0,Installment,,
1230,Buenaflor3_33,2023-08-09,30000.0,Installment,,
1231,Buenaflor3_34,2022-07-13,23200.0,Installment,,
1232,Buenaflor3_34,,1500.0,DAS Fee,,DAS
1233,Buenaflor3_35,2022-10-05,120000.0,Installment,,
1234,Buenaflor3_35,,1000.0,DAS Fee,,DAS
1235,Buenaflor3_36,2022-08-31,15000.0,Installment,,
1236,Buenaflor3_36,2024-04-03,20000.0,Installment,,
1237,Buenaflor3_36,2025-10-03,10000.0,Installment,,
1238,Buenaflor3_37,2022-07-02,7840.0,Installment,,
1239,Buenaflor3_37,2025-05-06,20400.0,Installment,,
1240,Buenaflor3_37,,7000.0,Installment,,7/14/22025
1241,Buenaflor3_37,2025-08-01,10000.0,Installment,,
1242,Buenaflor3_38,2021-07-30,5000.0,Installment,,
1243,Buenaflor3_38,2021-09-29,20000.0,Installment,,
1244,Buenaflor3_38,2021-12-29,15000.0,Installment,,
1245,Buenaflor3_38,2022-01-10,15000.0,Installment,,
1246,Buenaflor3_38,2022-04-04,5000.0,Installment,,
1247,Buenaflor3_38,2023-10-26,60000.0,Installment,,
1248,Buenaflor3_39,2021-11-29,9400.0,Installment,,
1249,Buenaflor3_39,2021-12-22,19400.0,Installment,,
1250,Buenaflor3_39,2022-01-25,19400.0,Installment,,
1251,Buenaflor3_39,2022-02-28,19400.0,Installment,,
1252,Buenaflor3_39,2022-03-26,19400.0,Installment,,
1253,Buenaflor3_39,2022-04-30,19400.0,Installment,,
1254,Buenaflor3_39,2022-06-06,19400.0,Installment,,
1255,Buenaflor3_39,2022-06-28,19400.0,Installment,,
1256,Buenaflor3_39,2022-07-30,19500.0,Installment,,
1257,Buenaflor3_39,2022-09-06,19300.0,Installment,,
1258,Buenaflor3_39,2022-10-10,19400.0,Installment,,
1259,Buenaflor3_39,2022-11-14,19400.0,Installment,,
1260,Buenaflor3_39,2022-12-20,19400.0,Installment,,
1261,Buenaflor3_39,2023-01-14,19400.0,Installment,,
1262,Buenaflor3_39,2023-02-25,19400.0,Installment,,
1263,Buenaflor3_39,2023-03-28,19400.0,Installment,,
1264,Buenaflor3_39,2023-04-24,19400.0,Installment,,
1265,Buenaflor3_39,2023-05-29,19400.0,Installment,,
1266,Buenaflor3_39,2023-07-25,19400.0,Installment,,
1267,Buenaflor3_39,2023-07-29,19400.0,Installment,,
1268,Buenaflor3_39,2023-08-29,19400.0,Installment,,
1269,Buenaflor3_39,2023-10-03,19400.0,Installment,,
1270,Buenaflor3_39,2023-11-04,19400.0,Installment,,
1271,Buenaflor3_39,2023-11-24,19400.0,Installment,,
1272,Buenaflor3_39,2023-12-27,19400.0,Installment,,
1273,Buenaflor3_39,2024-01-23,19400.0,Installment,,
1274,Buenaflor3_39,2024-03-01,19400.0,Installment,,
1275,Buenaflor3_39,2024-03-26,19400.0,Installment,,
1276,Buenaflor3_39,2024-04-23,19400.0,Installment,,
1277,Buenaflor3_39,2024-05-27,19400.0,Installment,,
1278,Buenaflor3_39,2024-06-29,19400.0,Installment,,
1279,Buenaflor3_39,2024-07-27,19400.0,Installment,,
1280,Buenaflor3_39,2024-08-30,19400.0,Installment,,
1281,Buenaflor3_39,2024-09-30,19400.0,Installment,,
1282,Buenaflor3_39,2024-11-25,19400.0,Installment,,
1283,Buenaflor3_39,2024-12-04,19400.0,Installment,,
1284,Buenaflor3_39,,1500.0,DAS Fee,,DAS
1285,Buenaflor3_40,2022-02-14,10000.0,Installment,,
1286,Buenaflor3_40,2022-05-02,19400.0,Installment,,
1287,Buenaflor3_40,2022-06-16,19400.0,Installment,,
1288,Buenaflor3_40,2022-09-05,19400.0,Installment,,
1289,Buenaflor3_40,2022-11-15,19400.0,Installment,,
1290,Buenaflor3_40,2023-01-03,20000.0,Installment,,
1291,Buenaflor3_40,2023-03-15,19400.0,Installment,,
1292,Buenaflor3_40,2023-04-26,20000.0,Installment,,
1293,Buenaflor3_40,2023-06-24,20000.0,Installment,,
1294,Buenaflor3_40,2023-09-19,20000.0,Installment,,
1295,Buenaflor3_40,2023-10-31,40000.0,Installment,,
1296,Buenaflor3_40,,500.0,DCS Fee,,DCS
1297,Buenaflor3_40,2023-12-29,20000.0,Installment,,
1298,Buenaflor3_40,2024-04-18,20000.0,Installment,,
1299,Buenaflor3_40,2024-06-07,20000.0,Installment,,
1300,Buenaflor3_40,2024-08-05,40000.0,Installment,,
1301,Buenaflor3_40,2024-11-28,20000.0,Installment,,
1302,Buenaflor3_40,2025-01-13,20000.0,Installment,,
1303,Buenaflor3_40,,1000.0,DAS Fee,,DAS
1304,Buenaflor3_41,,1800.0,DAS Fee,,DAS
1305,Buenaflor3_42,2022-04-13,90000.0,Installment,,
1306,Buenaflor3_43,2022-09-29,23000.0,Installment,,
1307,Buenaflor3_43,2022-10-12,10000.0,Installment,,
1308,Buenaflor3_43,2022-12-06,2000.0,Installment,,
1309,Buenaflor3_43,2023-02-21,10000.0,Installment,,
1310,Buenaflor3_44,2023-09-04,5800.0,Installment,,
1311,Buenaflor3_44,2023-11-19,5000.0,Installment,,
1312,Buenaflor3_44,2024-11-19,5000.0,Installment,,
1313,Buenaflor3_45,2023-02-21,11000.0,Installment,,
1314,Buenaflor3_45,2023-04-11,15000.0,Installment,,
1315,Buenaflor3_45,2023-05-06,10000.0,Installment,,
1316,Buenaflor3_45,2023-06-09,9000.0,Installment,,
1317,Buenaflor3_45,2023-07-03,10000.0,Installment,,
1318,Buenaflor3_45,2023-09-11,9000.0,Installment,,
1319,Buenaflor3_45,2022-11-28,12000.0,Installment,,
1320,Buenaflor3_45,2025-03-03,80500.0,Installment,,
1321,Buenaflor3_45,,2932.0,DAS Fee,,DAS
1322,Buenaflor3_46,2024-07-29,26400.0,Installment,,
1323,Buenaflor3_46,2024-10-29,13200.0,Installment,,
1324,Buenaflor3_46,2025-05-21,13200.0,Installment,,
1325,Buenaflor3_47,2025-05-06,10000.0,Installment,,
1326,Buenaflor3_47,2025-08-01,6000.0,Installment,,
1327,Buenaflor3_47,2026-01-07,15000.0,Installment,,
1328,Buenaflor3_48,2021-07-30,5000.0,Installment,,
1329,Buenaflor3_48,2021-09-29,20000.0,Installment,,
1330,Buenaflor3_48,2021-12-29,15000.0,Installment,,
1331,Buenaflor3_48,2022-04-04,5000.0,Installment,,
1332,Buenaflor3_48,2023-10-26,30400.0,Installment,,
1333,Buenaflor3_49,2022-03-02,50000.0,Installment,,
1334,Buenaflor3_49,2022-03-23,50000.0,Installment,,
1335,Buenaflor3_49,2022-04-12,20000.0,Installment,,
1336,Buenaflor3_49,2022-05-19,20000.0,Installment,,
1337,Buenaflor3_49,,300.0,SPA Fee,,SPA
1338,Buenaflor3_56,2021-07-29,26800.0,Installment,,
1339,Buenaflor3_56,2021-12-10,-5000.0,Refund,,"REFUNDED - 12/10/21 - 5,000"
1340,Buenaflor3_56,2022-01-14,-9700.0,Refund,,"REFUNDED - 01/14/22 - 9,700"
1341,Buenaflor3_57,2023-03-30,5000.0,Installment,,
1342,Buenaflor3_59,2021-09-20,11000.0,Installment,,
1343,Buenaflor3_59,2021-11-11,11000.0,Installment,,
1344,Buenaflor3_59,2021-11-22,10000.0,Installment,,
1345,Buenaflor3_59,2023-01-30,100000.0,Installment,,
1346,Buenaflor3_59,2023-03-30,74200.0,Installment,,
1347,Buenaflor3_59,,1000.0,DAS Fee,,DAS
1348,Buenaflor3_63,2022-01-21,19400.0,Installment,,
1349,Buenaflor3_64,2022-08-04,15000.0,Installment,,
1350,Buenaflor3_65,,-4850.0,Refund,,"Refunded 50%(P 4,850)"
1351,Buenaflor3_66,2021-10-21,5000.0,Installment,,
1352,Buenaflor3_66,2021-11-26,3000.0,Installment,,
1353,Buenaflor3_67,,500.0,DAS Fee,,DAS
1354,Buenaflor3_67,2024-02-29,-93000.0,Refund,,"refunded: ₱93,000 (2/29/2024)"
1355,Buenaflor3_68,2022-04-04,3000.0,Installment,,
1356,Buenaflor3_68,2024-09-25,-14500.0,Refund,,"refunded:₱14,500 (9/25/2024) 50%"
1357,Buenaflor3_72,2022-05-23,2500.0,Installment,,
1358,Buenaflor3_72,2022-07-01,2500.0,Installment,,
1359,Buenaflor3_72,,-5000.0,Refund,,"full refunded (P5,000)"
1360,Buenaflor3_73,2021-09-24,9700.0,Installment,,
1361,Buenaflor3_73,2021-10-28,9700.0,Installment,,
1362,Buenaflor3_73,2021-12-20,9700.0,Installment,,
1363,Buenaflor3_73,2022-01-24,9700.0,Installment,,
1364,Buenaflor3_73,2024-07-31,-19400.0,Refund,,"refunded 19,400 (7/31/2024)"
1365,Buenaflor3_73,2025-06-20,-19400.0,Refund,,"refunded: 19,400 (6/20/2025)"
1366,Buenaflor3_74,2022-08-01,2500.0,Installment,,
1367,Buenaflor3_75,2023-02-21,35000.0,Installment,,
1368,Buenaflor3_75,2023-06-06,-15000.0,Refund,,"REFUNDED 06/06/2023 ₱15,000"
1369,Buenaflor3_81,2022-08-16,2500.0,Installment,,
1370,Buenaflor3_83,2021-12-13,10000.0,Installment,,
1371,Buenaflor3_88,2021-10-30,5000.0,Installment,,
